Condition	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5	TaskObject#6	TaskObject#7	TaskObject#8	TaskObject#9	TaskObject#10	TaskObject#11	TaskObject#12	TaskObject#13	TaskObject#14	TaskObject#15	TaskObject#16	TaskObject#17	TaskObject#18	TaskObject#19	TaskObject#20	TaskObject#21
188	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim328.png,-10.00,-3.00,720.78,720.78)	pic(stim212.png,-10.00,-3.00,720.78,720.78)	pic(stim214.png,-10.00,-3.00,720.78,720.78)	pic(stim329.png,-10.00,-3.00,720.78,720.78)	pic(stim219.png,-10.00,-3.00,720.78,720.78)	pic(stim628.png,-10.00,-3.00,720.78,720.78)	pic(stim493.png,-10.00,-3.00,720.78,720.78)	pic(stim277.png,-10.00,-3.00,720.78,720.78)	pic(stim194.png,-10.00,-3.00,720.78,720.78)	pic(stim117.png,-10.00,-3.00,720.78,720.78)	pic(stim536.png,-10.00,-3.00,720.78,720.78)	pic(stim021.png,-10.00,-3.00,720.78,720.78)	pic(stim271.png,-10.00,-3.00,720.78,720.78)	pic(stim333.png,-10.00,-3.00,720.78,720.78)	pic(stim259.png,-10.00,-3.00,720.78,720.78)	pic(stim199.png,-10.00,-3.00,720.78,720.78)	pic(stim229.png,-10.00,-3.00,720.78,720.78)	pic(stim017.png,-10.00,-3.00,720.78,720.78)	pic(stim122.png,-10.00,-3.00,720.78,720.78)	pic(stim293.png,-10.00,-3.00,720.78,720.78)
189	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim162.png,-10.00,-3.00,720.78,720.78)	pic(stim141.png,-10.00,-3.00,720.78,720.78)	pic(stim388.png,-10.00,-3.00,720.78,720.78)	pic(stim527.png,-10.00,-3.00,720.78,720.78)	pic(stim253.png,-10.00,-3.00,720.78,720.78)	pic(stim183.png,-10.00,-3.00,720.78,720.78)	pic(stim243.png,-10.00,-3.00,720.78,720.78)	pic(stim282.png,-10.00,-3.00,720.78,720.78)	pic(stim488.png,-10.00,-3.00,720.78,720.78)	pic(stim515.png,-10.00,-3.00,720.78,720.78)	pic(stim554.png,-10.00,-3.00,720.78,720.78)	pic(stim216.png,-10.00,-3.00,720.78,720.78)	pic(stim308.png,-10.00,-3.00,720.78,720.78)	pic(stim606.png,-10.00,-3.00,720.78,720.78)	pic(stim469.png,-10.00,-3.00,720.78,720.78)	pic(stim307.png,-10.00,-3.00,720.78,720.78)	pic(stim287.png,-10.00,-3.00,720.78,720.78)	pic(stim315.png,-10.00,-3.00,720.78,720.78)	pic(stim483.png,-10.00,-3.00,720.78,720.78)	pic(stim025.png,-10.00,-3.00,720.78,720.78)
190	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim383.png,-10.00,-3.00,720.78,720.78)	pic(stim237.png,-10.00,-3.00,720.78,720.78)	pic(stim289.png,-10.00,-3.00,720.78,720.78)	pic(stim096.png,-10.00,-3.00,720.78,720.78)	pic(stim605.png,-10.00,-3.00,720.78,720.78)	pic(stim364.png,-10.00,-3.00,720.78,720.78)	pic(stim262.png,-10.00,-3.00,720.78,720.78)	pic(stim406.png,-10.00,-3.00,720.78,720.78)	pic(stim138.png,-10.00,-3.00,720.78,720.78)	pic(stim258.png,-10.00,-3.00,720.78,720.78)	pic(stim012.png,-10.00,-3.00,720.78,720.78)	pic(stim500.png,-10.00,-3.00,720.78,720.78)	pic(stim338.png,-10.00,-3.00,720.78,720.78)	pic(stim356.png,-10.00,-3.00,720.78,720.78)	pic(stim502.png,-10.00,-3.00,720.78,720.78)	pic(stim083.png,-10.00,-3.00,720.78,720.78)	pic(stim632.png,-10.00,-3.00,720.78,720.78)	pic(stim437.png,-10.00,-3.00,720.78,720.78)	pic(stim121.png,-10.00,-3.00,720.78,720.78)	pic(stim362.png,-10.00,-3.00,720.78,720.78)
191	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim055.png,-10.00,-3.00,720.78,720.78)	pic(stim171.png,-10.00,-3.00,720.78,720.78)	pic(stim153.png,-10.00,-3.00,720.78,720.78)	pic(stim462.png,-10.00,-3.00,720.78,720.78)	pic(stim169.png,-10.00,-3.00,720.78,720.78)	pic(stim159.png,-10.00,-3.00,720.78,720.78)	pic(stim300.png,-10.00,-3.00,720.78,720.78)	pic(stim326.png,-10.00,-3.00,720.78,720.78)	pic(stim382.png,-10.00,-3.00,720.78,720.78)	pic(stim295.png,-10.00,-3.00,720.78,720.78)	pic(stim041.png,-10.00,-3.00,720.78,720.78)	pic(stim099.png,-10.00,-3.00,720.78,720.78)	pic(stim428.png,-10.00,-3.00,720.78,720.78)	pic(stim316.png,-10.00,-3.00,720.78,720.78)	pic(stim471.png,-10.00,-3.00,720.78,720.78)	pic(stim125.png,-10.00,-3.00,720.78,720.78)	pic(stim392.png,-10.00,-3.00,720.78,720.78)	pic(stim585.png,-10.00,-3.00,720.78,720.78)	pic(stim051.png,-10.00,-3.00,720.78,720.78)	pic(stim056.png,-10.00,-3.00,720.78,720.78)
192	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim359.png,-10.00,-3.00,720.78,720.78)	pic(stim221.png,-10.00,-3.00,720.78,720.78)	pic(stim446.png,-10.00,-3.00,720.78,720.78)	pic(stim236.png,-10.00,-3.00,720.78,720.78)	pic(stim535.png,-10.00,-3.00,720.78,720.78)	pic(stim292.png,-10.00,-3.00,720.78,720.78)	pic(stim234.png,-10.00,-3.00,720.78,720.78)	pic(stim040.png,-10.00,-3.00,720.78,720.78)	pic(stim580.png,-10.00,-3.00,720.78,720.78)	pic(stim195.png,-10.00,-3.00,720.78,720.78)	pic(stim303.png,-10.00,-3.00,720.78,720.78)	pic(stim533.png,-10.00,-3.00,720.78,720.78)	pic(stim049.png,-10.00,-3.00,720.78,720.78)	pic(stim176.png,-10.00,-3.00,720.78,720.78)	pic(stim108.png,-10.00,-3.00,720.78,720.78)	pic(stim492.png,-10.00,-3.00,720.78,720.78)	pic(stim188.png,-10.00,-3.00,720.78,720.78)	pic(stim505.png,-10.00,-3.00,720.78,720.78)	pic(stim534.png,-10.00,-3.00,720.78,720.78)	pic(stim100.png,-10.00,-3.00,720.78,720.78)
193	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim235.png,-10.00,-3.00,720.78,720.78)	pic(stim116.png,-10.00,-3.00,720.78,720.78)	pic(stim352.png,-10.00,-3.00,720.78,720.78)	pic(stim501.png,-10.00,-3.00,720.78,720.78)	pic(stim358.png,-10.00,-3.00,720.78,720.78)	pic(stim319.png,-10.00,-3.00,720.78,720.78)	pic(stim002.png,-10.00,-3.00,720.78,720.78)	pic(stim309.png,-10.00,-3.00,720.78,720.78)	pic(stim226.png,-10.00,-3.00,720.78,720.78)	pic(stim410.png,-10.00,-3.00,720.78,720.78)	pic(stim039.png,-10.00,-3.00,720.78,720.78)	pic(stim471.png,-10.00,-3.00,720.78,720.78)	pic(stim115.png,-10.00,-3.00,720.78,720.78)	pic(stim469.png,-10.00,-3.00,720.78,720.78)	pic(stim240.png,-10.00,-3.00,720.78,720.78)	pic(stim610.png,-10.00,-3.00,720.78,720.78)	pic(stim387.png,-10.00,-3.00,720.78,720.78)	pic(stim067.png,-10.00,-3.00,720.78,720.78)	pic(stim218.png,-10.00,-3.00,720.78,720.78)	pic(stim289.png,-10.00,-3.00,720.78,720.78)
194	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim637.png,-10.00,-3.00,720.78,720.78)	pic(stim425.png,-10.00,-3.00,720.78,720.78)	pic(stim552.png,-10.00,-3.00,720.78,720.78)	pic(stim223.png,-10.00,-3.00,720.78,720.78)	pic(stim483.png,-10.00,-3.00,720.78,720.78)	pic(stim253.png,-10.00,-3.00,720.78,720.78)	pic(stim217.png,-10.00,-3.00,720.78,720.78)	pic(stim466.png,-10.00,-3.00,720.78,720.78)	pic(stim037.png,-10.00,-3.00,720.78,720.78)	pic(stim441.png,-10.00,-3.00,720.78,720.78)	pic(stim382.png,-10.00,-3.00,720.78,720.78)	pic(stim140.png,-10.00,-3.00,720.78,720.78)	pic(stim578.png,-10.00,-3.00,720.78,720.78)	pic(stim372.png,-10.00,-3.00,720.78,720.78)	pic(stim060.png,-10.00,-3.00,720.78,720.78)	pic(stim273.png,-10.00,-3.00,720.78,720.78)	pic(stim244.png,-10.00,-3.00,720.78,720.78)	pic(stim379.png,-10.00,-3.00,720.78,720.78)	pic(stim155.png,-10.00,-3.00,720.78,720.78)	pic(stim291.png,-10.00,-3.00,720.78,720.78)
195	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim107.png,-10.00,-3.00,720.78,720.78)	pic(stim474.png,-10.00,-3.00,720.78,720.78)	pic(stim638.png,-10.00,-3.00,720.78,720.78)	pic(stim411.png,-10.00,-3.00,720.78,720.78)	pic(stim025.png,-10.00,-3.00,720.78,720.78)	pic(stim193.png,-10.00,-3.00,720.78,720.78)	pic(stim252.png,-10.00,-3.00,720.78,720.78)	pic(stim498.png,-10.00,-3.00,720.78,720.78)	pic(stim408.png,-10.00,-3.00,720.78,720.78)	pic(stim096.png,-10.00,-3.00,720.78,720.78)	pic(stim619.png,-10.00,-3.00,720.78,720.78)	pic(stim314.png,-10.00,-3.00,720.78,720.78)	pic(stim203.png,-10.00,-3.00,720.78,720.78)	pic(stim442.png,-10.00,-3.00,720.78,720.78)	pic(stim056.png,-10.00,-3.00,720.78,720.78)	pic(stim239.png,-10.00,-3.00,720.78,720.78)	pic(stim135.png,-10.00,-3.00,720.78,720.78)	pic(stim311.png,-10.00,-3.00,720.78,720.78)	pic(stim009.png,-10.00,-3.00,720.78,720.78)	pic(stim616.png,-10.00,-3.00,720.78,720.78)
196	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim097.png,-10.00,-3.00,720.78,720.78)	pic(stim423.png,-10.00,-3.00,720.78,720.78)	pic(stim339.png,-10.00,-3.00,720.78,720.78)	pic(stim176.png,-10.00,-3.00,720.78,720.78)	pic(stim399.png,-10.00,-3.00,720.78,720.78)	pic(stim559.png,-10.00,-3.00,720.78,720.78)	pic(stim134.png,-10.00,-3.00,720.78,720.78)	pic(stim599.png,-10.00,-3.00,720.78,720.78)	pic(stim066.png,-10.00,-3.00,720.78,720.78)	pic(stim617.png,-10.00,-3.00,720.78,720.78)	pic(stim480.png,-10.00,-3.00,720.78,720.78)	pic(stim580.png,-10.00,-3.00,720.78,720.78)	pic(stim521.png,-10.00,-3.00,720.78,720.78)	pic(stim420.png,-10.00,-3.00,720.78,720.78)	pic(stim088.png,-10.00,-3.00,720.78,720.78)	pic(stim630.png,-10.00,-3.00,720.78,720.78)	pic(stim608.png,-10.00,-3.00,720.78,720.78)	pic(stim631.png,-10.00,-3.00,720.78,720.78)	pic(stim301.png,-10.00,-3.00,720.78,720.78)	pic(stim509.png,-10.00,-3.00,720.78,720.78)
197	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim121.png,-10.00,-3.00,720.78,720.78)	pic(stim035.png,-10.00,-3.00,720.78,720.78)	pic(stim307.png,-10.00,-3.00,720.78,720.78)	pic(stim547.png,-10.00,-3.00,720.78,720.78)	pic(stim171.png,-10.00,-3.00,720.78,720.78)	pic(stim413.png,-10.00,-3.00,720.78,720.78)	pic(stim188.png,-10.00,-3.00,720.78,720.78)	pic(stim541.png,-10.00,-3.00,720.78,720.78)	pic(stim320.png,-10.00,-3.00,720.78,720.78)	pic(stim605.png,-10.00,-3.00,720.78,720.78)	pic(stim051.png,-10.00,-3.00,720.78,720.78)	pic(stim141.png,-10.00,-3.00,720.78,720.78)	pic(stim278.png,-10.00,-3.00,720.78,720.78)	pic(stim298.png,-10.00,-3.00,720.78,720.78)	pic(stim186.png,-10.00,-3.00,720.78,720.78)	pic(stim467.png,-10.00,-3.00,720.78,720.78)	pic(stim405.png,-10.00,-3.00,720.78,720.78)	pic(stim443.png,-10.00,-3.00,720.78,720.78)	pic(stim446.png,-10.00,-3.00,720.78,720.78)	pic(stim476.png,-10.00,-3.00,720.78,720.78)
198	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim457.png,-10.00,-3.00,720.78,720.78)	pic(stim451.png,-10.00,-3.00,720.78,720.78)	pic(stim262.png,-10.00,-3.00,720.78,720.78)	pic(stim596.png,-10.00,-3.00,720.78,720.78)	pic(stim163.png,-10.00,-3.00,720.78,720.78)	pic(stim582.png,-10.00,-3.00,720.78,720.78)	pic(stim445.png,-10.00,-3.00,720.78,720.78)	pic(stim493.png,-10.00,-3.00,720.78,720.78)	pic(stim542.png,-10.00,-3.00,720.78,720.78)	pic(stim404.png,-10.00,-3.00,720.78,720.78)	pic(stim294.png,-10.00,-3.00,720.78,720.78)	pic(stim338.png,-10.00,-3.00,720.78,720.78)	pic(stim042.png,-10.00,-3.00,720.78,720.78)	pic(stim635.png,-10.00,-3.00,720.78,720.78)	pic(stim126.png,-10.00,-3.00,720.78,720.78)	pic(stim263.png,-10.00,-3.00,720.78,720.78)	pic(stim353.png,-10.00,-3.00,720.78,720.78)	pic(stim286.png,-10.00,-3.00,720.78,720.78)	pic(stim419.png,-10.00,-3.00,720.78,720.78)	pic(stim477.png,-10.00,-3.00,720.78,720.78)
199	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim275.png,-10.00,-3.00,720.78,720.78)	pic(stim388.png,-10.00,-3.00,720.78,720.78)	pic(stim391.png,-10.00,-3.00,720.78,720.78)	pic(stim357.png,-10.00,-3.00,720.78,720.78)	pic(stim554.png,-10.00,-3.00,720.78,720.78)	pic(stim260.png,-10.00,-3.00,720.78,720.78)	pic(stim565.png,-10.00,-3.00,720.78,720.78)	pic(stim383.png,-10.00,-3.00,720.78,720.78)	pic(stim147.png,-10.00,-3.00,720.78,720.78)	pic(stim111.png,-10.00,-3.00,720.78,720.78)	pic(stim281.png,-10.00,-3.00,720.78,720.78)	pic(stim073.png,-10.00,-3.00,720.78,720.78)	pic(stim241.png,-10.00,-3.00,720.78,720.78)	pic(stim269.png,-10.00,-3.00,720.78,720.78)	pic(stim390.png,-10.00,-3.00,720.78,720.78)	pic(stim341.png,-10.00,-3.00,720.78,720.78)	pic(stim198.png,-10.00,-3.00,720.78,720.78)	pic(stim342.png,-10.00,-3.00,720.78,720.78)	pic(stim504.png,-10.00,-3.00,720.78,720.78)	pic(stim098.png,-10.00,-3.00,720.78,720.78)
200	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim569.png,-10.00,-3.00,720.78,720.78)	pic(stim259.png,-10.00,-3.00,720.78,720.78)	pic(stim196.png,-10.00,-3.00,720.78,720.78)	pic(stim313.png,-10.00,-3.00,720.78,720.78)	pic(stim436.png,-10.00,-3.00,720.78,720.78)	pic(stim213.png,-10.00,-3.00,720.78,720.78)	pic(stim068.png,-10.00,-3.00,720.78,720.78)	pic(stim406.png,-10.00,-3.00,720.78,720.78)	pic(stim386.png,-10.00,-3.00,720.78,720.78)	pic(stim044.png,-10.00,-3.00,720.78,720.78)	pic(stim528.png,-10.00,-3.00,720.78,720.78)	pic(stim104.png,-10.00,-3.00,720.78,720.78)	pic(stim214.png,-10.00,-3.00,720.78,720.78)	pic(stim350.png,-10.00,-3.00,720.78,720.78)	pic(stim184.png,-10.00,-3.00,720.78,720.78)	pic(stim478.png,-10.00,-3.00,720.78,720.78)	pic(stim210.png,-10.00,-3.00,720.78,720.78)	pic(stim517.png,-10.00,-3.00,720.78,720.78)	pic(stim026.png,-10.00,-3.00,720.78,720.78)	pic(stim553.png,-10.00,-3.00,720.78,720.78)
201	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim454.png,-10.00,-3.00,720.78,720.78)	pic(stim257.png,-10.00,-3.00,720.78,720.78)	pic(stim453.png,-10.00,-3.00,720.78,720.78)	pic(stim473.png,-10.00,-3.00,720.78,720.78)	pic(stim587.png,-10.00,-3.00,720.78,720.78)	pic(stim450.png,-10.00,-3.00,720.78,720.78)	pic(stim300.png,-10.00,-3.00,720.78,720.78)	pic(stim589.png,-10.00,-3.00,720.78,720.78)	pic(stim558.png,-10.00,-3.00,720.78,720.78)	pic(stim615.png,-10.00,-3.00,720.78,720.78)	pic(stim173.png,-10.00,-3.00,720.78,720.78)	pic(stim433.png,-10.00,-3.00,720.78,720.78)	pic(stim228.png,-10.00,-3.00,720.78,720.78)	pic(stim052.png,-10.00,-3.00,720.78,720.78)	pic(stim227.png,-10.00,-3.00,720.78,720.78)	pic(stim622.png,-10.00,-3.00,720.78,720.78)	pic(stim612.png,-10.00,-3.00,720.78,720.78)	pic(stim591.png,-10.00,-3.00,720.78,720.78)	pic(stim277.png,-10.00,-3.00,720.78,720.78)	pic(stim170.png,-10.00,-3.00,720.78,720.78)
202	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim055.png,-10.00,-3.00,720.78,720.78)	pic(stim560.png,-10.00,-3.00,720.78,720.78)	pic(stim428.png,-10.00,-3.00,720.78,720.78)	pic(stim634.png,-10.00,-3.00,720.78,720.78)	pic(stim470.png,-10.00,-3.00,720.78,720.78)	pic(stim516.png,-10.00,-3.00,720.78,720.78)	pic(stim349.png,-10.00,-3.00,720.78,720.78)	pic(stim385.png,-10.00,-3.00,720.78,720.78)	pic(stim238.png,-10.00,-3.00,720.78,720.78)	pic(stim348.png,-10.00,-3.00,720.78,720.78)	pic(stim460.png,-10.00,-3.00,720.78,720.78)	pic(stim344.png,-10.00,-3.00,720.78,720.78)	pic(stim077.png,-10.00,-3.00,720.78,720.78)	pic(stim130.png,-10.00,-3.00,720.78,720.78)	pic(stim336.png,-10.00,-3.00,720.78,720.78)	pic(stim315.png,-10.00,-3.00,720.78,720.78)	pic(stim120.png,-10.00,-3.00,720.78,720.78)	pic(stim078.png,-10.00,-3.00,720.78,720.78)	pic(stim015.png,-10.00,-3.00,720.78,720.78)	pic(stim117.png,-10.00,-3.00,720.78,720.78)
203	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim461.png,-10.00,-3.00,720.78,720.78)	pic(stim426.png,-10.00,-3.00,720.78,720.78)	pic(stim150.png,-10.00,-3.00,720.78,720.78)	pic(stim237.png,-10.00,-3.00,720.78,720.78)	pic(stim555.png,-10.00,-3.00,720.78,720.78)	pic(stim359.png,-10.00,-3.00,720.78,720.78)	pic(stim144.png,-10.00,-3.00,720.78,720.78)	pic(stim017.png,-10.00,-3.00,720.78,720.78)	pic(stim632.png,-10.00,-3.00,720.78,720.78)	pic(stim160.png,-10.00,-3.00,720.78,720.78)	pic(stim392.png,-10.00,-3.00,720.78,720.78)	pic(stim513.png,-10.00,-3.00,720.78,720.78)	pic(stim376.png,-10.00,-3.00,720.78,720.78)	pic(stim594.png,-10.00,-3.00,720.78,720.78)	pic(stim028.png,-10.00,-3.00,720.78,720.78)	pic(stim142.png,-10.00,-3.00,720.78,720.78)	pic(stim364.png,-10.00,-3.00,720.78,720.78)	pic(stim175.png,-10.00,-3.00,720.78,720.78)	pic(stim095.png,-10.00,-3.00,720.78,720.78)	pic(stim156.png,-10.00,-3.00,720.78,720.78)
204	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim256.png,-10.00,-3.00,720.78,720.78)	pic(stim168.png,-10.00,-3.00,720.78,720.78)	pic(stim448.png,-10.00,-3.00,720.78,720.78)	pic(stim328.png,-10.00,-3.00,720.78,720.78)	pic(stim538.png,-10.00,-3.00,720.78,720.78)	pic(stim049.png,-10.00,-3.00,720.78,720.78)	pic(stim489.png,-10.00,-3.00,720.78,720.78)	pic(stim570.png,-10.00,-3.00,720.78,720.78)	pic(stim414.png,-10.00,-3.00,720.78,720.78)	pic(stim165.png,-10.00,-3.00,720.78,720.78)	pic(stim535.png,-10.00,-3.00,720.78,720.78)	pic(stim508.png,-10.00,-3.00,720.78,720.78)	pic(stim081.png,-10.00,-3.00,720.78,720.78)	pic(stim598.png,-10.00,-3.00,720.78,720.78)	pic(stim148.png,-10.00,-3.00,720.78,720.78)	pic(stim335.png,-10.00,-3.00,720.78,720.78)	pic(stim487.png,-10.00,-3.00,720.78,720.78)	pic(stim100.png,-10.00,-3.00,720.78,720.78)	pic(stim626.png,-10.00,-3.00,720.78,720.78)	pic(stim329.png,-10.00,-3.00,720.78,720.78)
205	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim057.png,-10.00,-3.00,720.78,720.78)	pic(stim152.png,-10.00,-3.00,720.78,720.78)	pic(stim250.png,-10.00,-3.00,720.78,720.78)	pic(stim232.png,-10.00,-3.00,720.78,720.78)	pic(stim505.png,-10.00,-3.00,720.78,720.78)	pic(stim105.png,-10.00,-3.00,720.78,720.78)	pic(stim427.png,-10.00,-3.00,720.78,720.78)	pic(stim507.png,-10.00,-3.00,720.78,720.78)	pic(stim384.png,-10.00,-3.00,720.78,720.78)	pic(stim356.png,-10.00,-3.00,720.78,720.78)	pic(stim495.png,-10.00,-3.00,720.78,720.78)	pic(stim024.png,-10.00,-3.00,720.78,720.78)	pic(stim604.png,-10.00,-3.00,720.78,720.78)	pic(stim398.png,-10.00,-3.00,720.78,720.78)	pic(stim206.png,-10.00,-3.00,720.78,720.78)	pic(stim064.png,-10.00,-3.00,720.78,720.78)	pic(stim486.png,-10.00,-3.00,720.78,720.78)	pic(stim019.png,-10.00,-3.00,720.78,720.78)	pic(stim588.png,-10.00,-3.00,720.78,720.78)	pic(stim540.png,-10.00,-3.00,720.78,720.78)
206	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim113.png,-10.00,-3.00,720.78,720.78)	pic(stim010.png,-10.00,-3.00,720.78,720.78)	pic(stim424.png,-10.00,-3.00,720.78,720.78)	pic(stim484.png,-10.00,-3.00,720.78,720.78)	pic(stim525.png,-10.00,-3.00,720.78,720.78)	pic(stim322.png,-10.00,-3.00,720.78,720.78)	pic(stim361.png,-10.00,-3.00,720.78,720.78)	pic(stim122.png,-10.00,-3.00,720.78,720.78)	pic(stim089.png,-10.00,-3.00,720.78,720.78)	pic(stim345.png,-10.00,-3.00,720.78,720.78)	pic(stim562.png,-10.00,-3.00,720.78,720.78)	pic(stim366.png,-10.00,-3.00,720.78,720.78)	pic(stim045.png,-10.00,-3.00,720.78,720.78)	pic(stim510.png,-10.00,-3.00,720.78,720.78)	pic(stim415.png,-10.00,-3.00,720.78,720.78)	pic(stim566.png,-10.00,-3.00,720.78,720.78)	pic(stim537.png,-10.00,-3.00,720.78,720.78)	pic(stim522.png,-10.00,-3.00,720.78,720.78)	pic(stim180.png,-10.00,-3.00,720.78,720.78)	pic(stim204.png,-10.00,-3.00,720.78,720.78)
207	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim085.png,-10.00,-3.00,720.78,720.78)	pic(stim265.png,-10.00,-3.00,720.78,720.78)	pic(stim472.png,-10.00,-3.00,720.78,720.78)	pic(stim494.png,-10.00,-3.00,720.78,720.78)	pic(stim190.png,-10.00,-3.00,720.78,720.78)	pic(stim607.png,-10.00,-3.00,720.78,720.78)	pic(stim272.png,-10.00,-3.00,720.78,720.78)	pic(stim355.png,-10.00,-3.00,720.78,720.78)	pic(stim393.png,-10.00,-3.00,720.78,720.78)	pic(stim167.png,-10.00,-3.00,720.78,720.78)	pic(stim266.png,-10.00,-3.00,720.78,720.78)	pic(stim614.png,-10.00,-3.00,720.78,720.78)	pic(stim007.png,-10.00,-3.00,720.78,720.78)	pic(stim207.png,-10.00,-3.00,720.78,720.78)	pic(stim070.png,-10.00,-3.00,720.78,720.78)	pic(stim347.png,-10.00,-3.00,720.78,720.78)	pic(stim606.png,-10.00,-3.00,720.78,720.78)	pic(stim169.png,-10.00,-3.00,720.78,720.78)	pic(stim620.png,-10.00,-3.00,720.78,720.78)	pic(stim479.png,-10.00,-3.00,720.78,720.78)
208	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim264.png,-10.00,-3.00,720.78,720.78)	pic(stim008.png,-10.00,-3.00,720.78,720.78)	pic(stim090.png,-10.00,-3.00,720.78,720.78)	pic(stim195.png,-10.00,-3.00,720.78,720.78)	pic(stim519.png,-10.00,-3.00,720.78,720.78)	pic(stim418.png,-10.00,-3.00,720.78,720.78)	pic(stim324.png,-10.00,-3.00,720.78,720.78)	pic(stim254.png,-10.00,-3.00,720.78,720.78)	pic(stim234.png,-10.00,-3.00,720.78,720.78)	pic(stim125.png,-10.00,-3.00,720.78,720.78)	pic(stim106.png,-10.00,-3.00,720.78,720.78)	pic(stim416.png,-10.00,-3.00,720.78,720.78)	pic(stim157.png,-10.00,-3.00,720.78,720.78)	pic(stim211.png,-10.00,-3.00,720.78,720.78)	pic(stim149.png,-10.00,-3.00,720.78,720.78)	pic(stim373.png,-10.00,-3.00,720.78,720.78)	pic(stim567.png,-10.00,-3.00,720.78,720.78)	pic(stim189.png,-10.00,-3.00,720.78,720.78)	pic(stim158.png,-10.00,-3.00,720.78,720.78)	pic(stim231.png,-10.00,-3.00,720.78,720.78)
209	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim292.png,-10.00,-3.00,720.78,720.78)	pic(stim327.png,-10.00,-3.00,720.78,720.78)	pic(stim625.png,-10.00,-3.00,720.78,720.78)	pic(stim306.png,-10.00,-3.00,720.78,720.78)	pic(stim431.png,-10.00,-3.00,720.78,720.78)	pic(stim514.png,-10.00,-3.00,720.78,720.78)	pic(stim108.png,-10.00,-3.00,720.78,720.78)	pic(stim018.png,-10.00,-3.00,720.78,720.78)	pic(stim181.png,-10.00,-3.00,720.78,720.78)	pic(stim362.png,-10.00,-3.00,720.78,720.78)	pic(stim518.png,-10.00,-3.00,720.78,720.78)	pic(stim182.png,-10.00,-3.00,720.78,720.78)	pic(stim004.png,-10.00,-3.00,720.78,720.78)	pic(stim618.png,-10.00,-3.00,720.78,720.78)	pic(stim191.png,-10.00,-3.00,720.78,720.78)	pic(stim444.png,-10.00,-3.00,720.78,720.78)	pic(stim633.png,-10.00,-3.00,720.78,720.78)	pic(stim041.png,-10.00,-3.00,720.78,720.78)	pic(stim381.png,-10.00,-3.00,720.78,720.78)	pic(stim312.png,-10.00,-3.00,720.78,720.78)
210	1	1	stimulus_show20img	fix(0.00,0.00)	pic(stim082.png,-10.00,-3.00,720.78,720.78)	pic(stim132.png,-10.00,-3.00,720.78,720.78)	pic(stim456.png,-10.00,-3.00,720.78,720.78)	pic(stim247.png,-10.00,-3.00,720.78,720.78)	pic(stim036.png,-10.00,-3.00,720.78,720.78)	pic(stim178.png,-10.00,-3.00,720.78,720.78)	pic(stim295.png,-10.00,-3.00,720.78,720.78)	pic(stim549.png,-10.00,-3.00,720.78,720.78)	pic(stim496.png,-10.00,-3.00,720.78,720.78)	pic(stim417.png,-10.00,-3.00,720.78,720.78)	pic(stim524.png,-10.00,-3.00,720.78,720.78)	pic(stim491.png,-10.00,-3.00,720.78,720.78)	pic(stim571.png,-10.00,-3.00,720.78,720.78)	pic(stim520.png,-10.00,-3.00,720.78,720.78)	pic(stim330.png,-10.00,-3.00,720.78,720.78)	pic(stim370.png,-10.00,-3.00,720.78,720.78)	pic(stim332.png,-10.00,-3.00,720.78,720.78)	pic(stim323.png,-10.00,-3.00,720.78,720.78)	pic(stim551.png,-10.00,-3.00,720.78,720.78)	pic(stim109.png,-10.00,-3.00,720.78,720.78)
